,0
0,0.39079556227224216
1,0.6244684000078965
2,0.001305530900400056
3,0.019826798834405794
4,0.6552270557151738
5,0.039937919681208855
6,0.37888942992229624
7,-0.0069961984135315895
8,0.7541694768191084
9,0.6977657070413149
10,0.819595608586698
11,0.9310114429176747
12,0.5453739565831911
13,0.32368311722329685
14,0.9138798343736866
15,1.65057258626204
16,0.000515821406542587
17,0.011018707934383469
18,1.3940653701337196
19,1.2198880939714873
20,0.05092306658191856
21,0.0028618367052604832
22,0.015086175953009286
23,-0.012404776006997471
24,1.3759697689893153
25,0.3574040031602319
26,0.035102155334087115
27,0.6016846083092243
28,0.015513569674645362
29,0.0038414380948301207
30,0.007587341889198091
31,0.9634101632474001
32,0.10885677722243874
33,0.8656298501163948
34,0.8883550643634641
35,0.01456612366362644
36,0.013955626677012223
37,-0.013041458492758532
38,0.18618683713980766
39,0.6617123045095262
40,1.4554469530982594
41,0.4712392470981169
42,0.0027725608896005394
43,0.5594873131205811
44,-0.029980062978255104
45,0.07330695702220191
46,0.313009720221652
47,0.5675129193938477
48,0.7426248545475879
49,0.2927088317190644
50,0.2815781074527282
51,1.061273345516437
52,3.406585870803447e-05
53,0.4685507948488061
54,0.49817807585045737
55,-0.011941786918728993
56,0.9036860983247175
57,1.3059645558963897
58,0.24908134535330198
59,0.5059666852176674
60,0.16002152372296286
61,0.6935603504775614
62,0.26836950820568456
63,0.014753045514406154
64,0.41993246465883965
65,0.5247931111440101
66,1.1357202906768833
67,0.47986316885371616
68,0.0025346840678266425
69,-0.0065466815539532595
70,1.360689974820333
71,0.6754943333715644
72,0.8469958224140889
73,0.004041691443767235
74,1.2642308396042017
75,0.3892637804700503
76,0.8076945451619585
77,1.0560189151249377
78,0.16217702756806415
79,0.5072730508672735
80,0.013823938711089915
81,0.6546071813026038
82,1.1935351868592712
83,0.1749917985327981
84,1.0170338388494482
85,0.9823816767805134
86,0.25303552647450395
87,1.0979667156302335
88,0.1380390531505946
89,1.2864271623009191
90,0.34293063433245147
91,0.17567482257658645
92,1.078528110792366
93,0.004707717962884708
94,0.8670035025829632
95,0.5302021223635162
96,0.5263439295725041
97,0.3697729342895017
98,1.0064371555564473
99,0.3475424190182613
100,0.3998284347663401
101,0.4386287552185149
102,0.14650792977784705
103,0.06126791589439555
104,0.6038591003853065
105,0.6498917789339468
106,0.7631848426098223
107,0.06393337256426246
108,0.29337205067234756
109,-0.013976712180824072
110,0.7843953302352024
111,-0.008215665380835029
112,0.8982268635905136
113,0.16288268805725423
114,0.4730211172476567
115,1.1520939197599915
116,0.5798956238943022
117,0.4972608447067952
118,0.5670280152961567
119,0.6695767278057183
120,-0.00950099974637518
121,0.1467285504447613
122,0.030574864060734407
123,0.5350994150930236
124,0.9580328910728265
125,0.5676785971020857
126,0.9083355111046229
127,0.5121559694163721
128,0.7938381694132665
