,epsilon,rho,alfa,Eta_re,Eta_ce,Gamma_re,Gamma_ce,Nu_re,Nu_ce,k_re,k_ce,labor_growth_N,labor_growth_S,lambda_S,sigma_utility,size_factor,β_T,CO2_base,CO2_Disaster,qsi,δ_S,S_0,Yre_N_0,Yce_N_0,Yre_S_0,Yce_S_0,region
11,3.777777778,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
12,4.555555556,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
13,5.333333333,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
14,6.1111111110000005,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
15,6.888888889,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
16,7.666666667,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
17,8.444444444,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
18,9.222222222000001,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
19,10.0,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
20,3.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
21,3.777777778,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
22,4.555555556,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
23,5.333333333,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
24,6.1111111110000005,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
25,6.888888889,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
26,7.666666667,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
27,8.444444444,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
28,9.222222222000001,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
29,10.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
30,3.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
31,3.777777778,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
32,4.555555556,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
33,5.333333333,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
34,6.1111111110000005,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
35,6.888888889,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
36,7.666666667,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
37,8.444444444,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
38,9.222222222000001,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
39,10.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
40,3.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
41,3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
42,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
43,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
44,6.1111111110000005,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
45,6.888888889,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
46,7.666666667,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
47,8.444444444,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
48,9.222222222000001,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
49,10.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
50,3.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
51,3.777777778,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
52,4.555555556,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
53,5.333333333,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
54,6.1111111110000005,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
55,6.888888889,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
56,7.666666667,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
57,8.444444444,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
58,9.222222222000001,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
59,10.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
60,3.0,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
61,3.777777778,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
62,4.555555556,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
63,5.333333333,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
64,6.1111111110000005,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
65,6.888888889,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
66,7.666666667,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
67,8.444444444,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
68,9.222222222000001,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
69,10.0,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
70,3.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
71,3.777777778,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
72,4.555555556,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
73,5.333333333,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
74,6.1111111110000005,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
75,6.888888889,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
76,7.666666667,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
77,8.444444444,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
78,9.222222222000001,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
79,10.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
80,3.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
81,3.777777778,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
82,4.555555556,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
83,5.333333333,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
84,6.1111111110000005,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
85,6.888888889,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
86,7.666666667,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
87,8.444444444,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
88,9.222222222000001,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
89,10.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
90,3.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
91,3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
92,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
93,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
94,6.1111111110000005,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
95,6.888888889,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
96,7.666666667,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
97,8.444444444,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,5.238090792566203,380.06567392995987,1750.4323392001709,0.13135290259407675,0.023310688270308508,176.83493370639374,8.823509999999997,68.43374,7.798989999999999,26.591690000000003,america
